dist,count_sum
393,1784
394,185
395,4926
396,183
397,152
398,188
399,1694
400,144
401,141
402,1688
403,196
404,1721
405,139
406,200
407,3353
408,200
409,1716
410,159
411,1729
412,130
413,170
414,165
415,3327
416,137
417,140
418,1723
419,134
420,133
421,111
422,145
423,134
424,147
425,128
426,122
427,168
428,1711
429,198
430,3307
431,198
432,1745
433,162
434,158
435,1767
436,1728
437,153
438,1728
439,149
440,1730
441,160
442,163
443,1753
444,156
445,170
446,1761
447,178
448,1789
449,1736
450,171
451,164
452,1754
453,159
454,3338
455,170
456,189
457,1723
458,143
459,1743
460,125
461,152
462,145
463,144
464,133
465,144
466,156
467,138
468,176
469,154
470,1768
471,173
472,191
473,1785
474,3319
475,192
476,144
477,141
478,140
479,130
480,145
481,141
482,161
483,1754
484,168
485,1781
486,3328
487,1786
488,178
489,184
490,1781
491,1760
492,1753
493,182
494,1748
495,168
496,155
497,155
498,170
499,161
500,184
501,203
502,3347
503,1770
504,184
505,175
506,194
507,1815
508,3301
509,183
510,1750
511,167
512,170
513,202
514,218
515,4890
516,171
517,173
518,176
519,201
520,1775
521,1776
522,1776
523,1712
524,183
525,161
526,1746
527,168
528,159
529,194
530,1747
531,157
532,1742
533,196
534,1746
535,194
536,1775
537,178
538,189
539,1798
540,181
541,183
542,1803
543,245
544,257
545,1819
546,361
547,8077
548,1861
549,3326
550,193
551,176
552,1776
553,357
554,1598
555,177
556,174
557,186
558,165
559,146
560,187
561,1750
562,176
563,176
564,191
565,237
566,1817
567,3435
568,1841
569,3356
570,224
571,3392
572,214
573,1790
574,230
575,1766
576,208
577,217
578,1794
579,191
580,242
581,1749
582,182
583,193
584,222
585,1801
586,1850
587,1838
588,3383
589,229
590,177
591,221
592,228
593,236
594,4990
595,3401
596,184
597,212
598,1760
599,215
600,241
601,1781
602,1797
603,1873
604,1761
605,222
606,1813
607,1776
608,243
609,1802
610,228
611,223
612,1856
613,3411
614,5960
615,2470
616,261
617,1837
618,1758
619,236
620,3366
621,200
622,201
623,1796
624,1817
625,235
626,1762
627,194
628,199
629,208
630,221
631,1806
632,228
633,1834
634,1779
635,207
636,263
637,1783
638,217
639,220
640,1812
641,3215
642,336
643,248
644,1841
645,1828
646,229
647,254
648,1754
649,166
650,206
651,1779
652,191
653,202
654,222
655,1782
656,231
657,232
658,260
659,3399
660,240
661,3390
662,1823
663,210
664,214
665,1778
666,1774
667,210
668,216
669,1819
670,236
671,1790
672,1803
673,198
674,191
675,204
676,243
677,1749
678,222
679,1792
680,236
681,233
682,1801
683,1771
684,203
685,238
686,1748
687,202
688,212
689,216
690,1778
691,210
692,264
693,1791
694,240
695,3413
696,1772
697,214
698,204
699,200
700,202
701,1775
702,215
703,405
704,1616
705,203
706,1791
707,203
708,210
709,216
710,2048
711,3157
712,250
713,1794
714,204
715,201
716,209
717,1787
718,211
719,188
720,198
721,203
722,202
723,240
724,1820
725,234
726,298
727,6546
728,230
729,175
730,184
731,203
732,234
733,1788
734,225
735,183
736,215
737,191
738,210
739,230
740,1799
741,245
742,1836
743,1753
744,224
745,1779
746,228
747,219
748,191
749,214
750,245
751,1764
752,205
753,1754
754,197
755,169
756,203
757,217
758,206
759,1780
760,189
761,194
762,217
763,1789
764,220
765,224
766,211
767,252
768,3315
769,196
770,193
771,197
772,231
773,233
774,199
775,207
776,225
777,238
778,1823
779,240
780,250
781,1820
782,239
783,261
784,4991
785,228
786,198
787,219
788,400
789,1656
790,235
791,220
792,237
793,226
794,248
795,1828
796,1833
797,262
798,1834
799,232
800,273
801,1901
802,3407
803,1822
804,244
805,227
806,263
807,217
808,270
809,259
810,261
811,290
812,3375
813,251
814,243
815,308
816,1810
817,268
818,3430
819,246
820,291
821,282
822,1869
823,2060
824,1721
825,3455
826,1898
827,1879
828,308
829,1861
830,1857
831,324
832,1840
833,3433
834,263
835,1832
836,278
837,1831
838,320
839,280
840,239
841,1847
842,251
843,225
844,246
845,244
846,259
847,345
848,1801
849,265
850,249
851,273
852,1820
853,300
854,1899
855,3463
856,276
857,1863
858,291
859,3475
860,1863
861,272
862,1834
863,340
864,1835
865,1860
866,295
867,268
868,285
869,1841
870,267
871,287
872,296
873,1905
874,3480
875,1894
876,1946
877,3415
878,272
879,279
880,1841
881,295
882,303
883,1879
884,3456
885,332
886,1888
887,317
888,1941
889,1909
890,3425
891,291
892,1800
893,265
894,259
895,312
896,1887
897,285
898,3470
899,291
900,1858
901,292
902,1863
903,1829
904,260
905,283
906,263
907,1837
908,263
909,259
910,268
911,265
912,264
913,272
914,1888
915,1885
916,1824
917,247
918,273
919,245
920,255
921,284
922,285
923,264
924,1877
925,1839
926,263
927,1849
928,299
929,292
930,277
931,1876
932,1932
933,1840
934,323
935,1849
936,241
937,291
938,1826
939,254
940,275
941,327
942,1794
943,331
944,283
945,303
946,1867
947,1891
948,302
949,1909
950,339
951,1865
952,347
953,386
954,5062
955,1890
956,286
957,284
958,1869
959,285
960,313
961,1891
962,365
963,3444
964,351
965,345
966,1897
967,1935
968,1918
969,1906
970,1895
971,1856
972,277
973,279
974,294
975,1818
976,282
977,280
978,253
979,286
980,292
981,289
982,315
983,281
984,283
985,298
986,1906
987,1905
988,322
989,1898
990,353
991,1895
992,279
993,1907
994,1848
995,292
996,305
997,357
998,1920
999,3465
1000,319
1001,1890
1002,335
1003,1806
1004,304
1005,281
1006,285
1007,281
1008,327
1009,1867
1010,1944
1011,1901
1012,3456
1013,349
1014,1895
1015,282
1016,322
1017,1908
1018,314
1019,339
1020,1905
1021,1861
1022,287
1023,276
1024,267
1025,292
1026,312
1027,1865
1028,315
1029,303
1030,316
1031,300
1032,1885
1033,1881
1034,271
1035,300
1036,1833
1037,302
1038,301
1039,277
1040,284
1041,267
1042,350
1043,1866
1044,1884
1045,299
1046,1899
1047,307
1048,1876
1049,316
1050,280
1051,348
1052,1886
1053,332
1054,3439
1055,296
1056,301
1057,328
1058,1845
1059,287
1060,1868
1061,292
1062,268
1063,281
1064,272
1065,301
1066,291
1067,306
1068,302
1069,1871
1070,301
1071,329
1072,295
1073,398
1074,1914
1075,3522
1076,1915
1077,1965
1078,1948
1079,1875
1080,326
1081,345
1082,3508
1083,1914
1084,1872
1085,336
1086,317
1087,1873
1088,317
1089,1823
1090,427
1091,1919
1092,1904
1093,1892
1094,304
1095,314
1096,299
1097,342
1098,1940
1099,5052
1100,1932
1101,305
1102,310
1103,353
1104,351
1105,336
1106,1956
1107,1852
1108,343
1109,320
1110,3501
1111,321
1112,1887
1113,293
1114,285
1115,317
1116,324
1117,361
1118,526
1119,4871
1120,301
1121,274
1122,281
1123,351
1124,327
1125,360
1126,3471
1127,310
1128,267
1129,344
1130,3483
1131,324
1132,351
1133,3461
1134,312
1135,345
1136,325
1137,347
1138,1891
1139,335
1140,1905
1141,376
1142,1901
1143,1942
1144,1900
1145,1924
1146,366
1147,1941
1148,1931
1149,1918
1150,337
1151,517
1152,1732
1153,333
1154,1879
1155,333
1156,362
1157,350
1158,1917
1159,366
1160,353
1161,1931
1162,1978
1163,425
1164,5138
1165,2026
1166,3514
1167,1918
1168,338
1169,353
1170,307
1171,1900
1172,330
1173,326
1174,332
1175,339
1176,333
1177,1906
1178,320
1179,339
1180,358
1181,325
1182,1897
1183,1932
1184,392
1185,1890
1186,1915
1187,1897
1188,301
1189,299
1190,318
1191,352
1192,330
1193,372
1194,388
1195,5133
1196,960
1197,2974
1198,325
1199,1935
1200,319
1201,274
1202,324
1203,292
1204,346
1205,344
1206,1905
1207,1904
1208,326
1209,358
1210,1922
1211,1936
1212,334
1213,380
1214,1949
1215,1929
1216,358
1217,1895
1218,316
1219,371
1220,1895
1221,382
1222,370
1223,357
1224,1934
1225,365
1226,1934
1227,378
1228,1929
1229,362
1230,3557
1231,371
1232,355
1233,338
1234,1918
1235,1923
1236,347
1237,356
1238,347
1239,360
1240,365
1241,343
1242,1896
1243,343
1244,353
1245,340
1246,395
1247,369
1248,390
1249,602
1250,14646
1251,433
1252,441
1253,2001
1254,2035
1255,3544
1256,363
1257,353
1258,350
1259,389
1260,376
1261,372
1262,347
1263,382
1264,397
1265,1991
1266,353
1267,1942
1268,369
1269,1970
1270,372
1271,364
1272,1995
1273,1944
1274,323
1275,356
1276,373
1277,365
1278,2008
1279,399
1280,395
1281,597
1282,1790
1283,415
1284,384
1285,2006
1286,1953
1287,1981
1288,368
1289,2024
1290,398
1291,2040
1292,3551
1293,407
1294,444
1295,3598
1296,1940
1297,427
1298,1954
1299,423
1300,363
1301,415
1302,1946
1303,410
1304,365
1305,365
1306,409
1307,2012
1308,1997
1309,1943
1310,411
1311,420
1312,1946
1313,378
1314,1993
1315,2002
1316,402
1317,1935
1318,1912
1319,372
1320,386
1321,363
1322,424
1323,2014
1324,438
1325,1993
1326,390
1327,1975
1328,385
1329,1949
1330,435
1331,2000
1332,377
1333,1977
1334,1936
1335,406
1336,365
1337,389
1338,357
1339,370
1340,354
1341,332
1342,377
1343,374
1344,408
1345,1969
1346,398
1347,439
1348,1966
1349,380
1350,436
1351,3614
1352,396
1353,1996
1354,429
1355,418
1356,5108
1357,482
1358,404
1359,450
1360,1974
1361,2029
1362,452
1363,3579
1364,370
1365,382
1366,405
1367,354
1368,366
1369,382
1370,423
1371,395
1372,420
1373,414
1374,425
1375,3577
1376,419
1377,414
1378,1964
1379,420
1380,1994
1381,414
1382,2063
1383,3568
1384,444
1385,452
1386,2006
1387,1982
1388,380
1389,2037
1390,1990
1391,430
1392,3579
1393,403
1394,445
1395,354
1396,2052
1397,2089
1398,3516
1399,370
1400,415
1401,365
1402,348
1403,396
1404,385
1405,398
1406,380
1407,392
1408,399
1409,398
1410,377
1411,391
1412,366
1413,447
1414,401
1415,419
1416,2020
1417,388
1418,2038
1419,441
1420,3626
1421,1976
1422,440
1423,2025
1424,3587
1425,463
1426,432
1427,3558
1428,426
1429,489
1430,3537
1431,435
1432,1985
1433,444
1434,2006
1435,450
1436,467
1437,2006
1438,477
1439,2019
1440,3636
1441,2045
1442,449
1443,437
1444,2041
1445,414
1446,489
1447,2062
1448,5148
1449,420
1450,464
1451,422
1452,457
1453,693
1454,1890
1455,5223
1456,5279
1457,469
1458,494
1459,2268
1460,5004
1461,2056
1462,471
1463,3572
1464,1774
1465,607
1466,406
1467,378
1468,354
1469,391
1470,396
1471,395
1472,347
1473,365
1474,385
1475,408
1476,381
1477,399
1478,426
1479,389
1480,409
1481,399
1482,1974
1483,424
1484,401
1485,446
1486,425
1487,443
1488,5163
1489,471
1490,418
1491,460
1492,2063
1493,2079
1494,2052
1495,2001
1496,2018
1497,2005
1498,410
1499,1986
1500,422
1501,1998
1502,428
1503,415
1504,1974
1505,411
1506,392
1507,401
1508,431
1509,1939
1510,360
1511,410
1512,486
1513,2010
1514,426
1515,455
1516,2019
1517,416
1518,2012
1519,1985
1520,2001
1521,2028
1522,456
1523,417
1524,2024
1525,1954
1526,369
1527,422
1528,425
1529,411
1530,1956
1531,419
1532,392
1533,404
1534,409
1535,460
1536,3549
1537,440
1538,626
1539,1844
1540,3601
1541,426
1542,486
1543,3587
1544,486
1545,2022
1546,3610
1547,2010
1548,408
1549,403
1550,414
1551,414
1552,395
1553,417
1554,432
1555,1974
1556,488
1557,5190
1558,452
1559,412
1560,391
1561,426
1562,472
1563,3589
1564,448
1565,2046
1566,3595
1567,464
1568,456
1569,3545
1570,433
1571,411
1572,393
1573,400
1574,488
1575,1983
1576,417
1577,1976
1578,458
1579,417
1580,430
1581,409
1582,384
1583,357
1584,388
1585,384
1586,382
1587,453
1588,430
1589,2027
1590,427
1591,442
1592,2006
1593,488
1594,3559
1595,402
1596,443
1597,2010
1598,431
1599,421
1600,395
1601,2050
1602,445
1603,1986
1604,2004
1605,426
1606,398
1607,1990
1608,421
1609,410
1610,398
1611,433
1612,396
1613,422
1614,395
1615,416
1616,431
1617,3658
1618,2059
1619,3570
1620,439
1621,2019
1622,431
1623,445
1624,496
1625,2032
1626,483
1627,3623
1628,402
1629,2007
1630,412
1631,411
1632,466
1633,408
1634,2023
1635,441
1636,1958
1637,376
1638,434
1639,435
1640,407
1641,401
1642,449
1643,2050
1644,432
1645,457
1646,496
1647,3568
1648,1485
1649,919
1650,2013
1651,373
1652,405
1653,2066
1654,479
1655,2009
1656,430
1657,437
1658,2036
1659,413
1660,460
1661,2002
1662,2060
1663,471
1664,3616
1665,424
1666,498
1667,1995
1668,423
1669,2033
1670,447
1671,2029
1672,411
1673,432
1674,2033
1675,441
1676,422
1677,2013
1678,418
1679,431
1680,402
1681,435
1682,399
1683,1992
1684,429
1685,448
1686,464
1687,2034
1688,2038
1689,439
1690,509
1691,2044
1692,2024
1693,511
1694,3620
1695,465
1696,2017
1697,454
1698,2032
1699,475
1700,2059
1701,1972
1702,427
1703,390
1704,372
1705,420
1706,439
1707,433
1708,463
1709,456
1710,2063
1711,488
1712,2063
1713,3607
1714,465
1715,2029
1716,442
1717,449
1718,2046
1719,452
1720,445
1721,454
1722,459
1723,2074
1724,2065
1725,2007
1726,446
1727,492
1728,2037
1729,2020
1730,2054
1731,507
1732,2050
1733,2055
1734,477
1735,2072
1736,1998
1737,411
1738,2027
1739,429
1740,394
1741,2007
1742,421
1743,421
1744,409
1745,451
1746,416
1747,407
1748,460
1749,449
1750,473
1751,419
1752,502
1753,2029
1754,479
1755,463
1756,2047
1757,454
1758,2039
1759,441
1760,452
1761,2026
1762,447
1763,2074
1764,2086
1765,421
1766,463
1767,496
1768,2125
1769,3644
1770,545
1771,2053
1772,539
1773,2019
1774,480
1775,491
1776,1996
1777,418
1778,490
1779,2057
1780,454
1781,2063
1782,488
1783,2023
1784,480
1785,489
1786,1956
1787,456
1788,434
1789,491
1790,2016
1791,451
1792,2030
1793,487
1794,2003
1795,462
1796,434
1797,487
1798,428
1799,439
1800,416
1801,536
1802,455
1803,2046
1804,468
1805,502
1806,542
1807,2014
1808,3629
1809,440
1810,437
1811,445
1812,499
1813,484
1814,2020
1815,484
1816,450
1817,432
1818,447
1819,464
1820,442
1821,441
1822,482
1823,2074
1824,513
1825,1994
1826,451
1827,468
1828,439
1829,497
1830,2037
1831,479
1832,2025
1833,466
1834,475
1835,493
1836,468
1837,2080
1838,470
1839,481
1840,458
1841,499
1842,2056
1843,478
1844,457
1845,484
1846,468
1847,531
1848,2117
1849,2114
1850,2043
1851,487
1852,465
1853,2082
1854,494
1855,2021
1856,465
1857,490
1858,3710
1859,554
1860,2109
1861,476
1862,534
1863,502
1864,2073
1865,501
1866,554
1867,2055
1868,556
1869,2174
1870,11587
1871,523
1872,553
1873,581
1874,520
1875,2079
1876,576
1877,2072
1878,545
1879,552
1880,2096
1881,540
1882,2048
1883,541
1884,509
1885,492
1886,515
1887,526
1888,507
1889,559
1890,2113
1891,542
1892,566
1893,3760
1894,567
1895,3767
1896,3618
1897,536
1898,493
1899,490
1900,471
1901,526
1902,494
1903,540
1904,558
1905,2097
1906,584
1907,3669
1908,1097
1909,1542
1910,2113
1911,2041
1912,533
1913,2045
1914,470
1915,483
1916,524
1917,2124
1918,2128
1919,527
1920,2150
1921,2104
1922,2130
1923,515
1924,507
1925,526
1926,2101
1927,509
1928,549
1929,542
1930,522
1931,2090
1932,536
1933,2146
1934,500
1935,499
1936,498
1937,3615
1938,534
1939,466
1940,461
1941,505
1942,487
1943,498
1944,470
1945,539
1946,492
1947,523
1948,498
1949,516
1950,568
1951,2087
1952,537
1953,530
1954,2106
1955,446
1956,2150
1957,523
1958,546
1959,445
1960,502
1961,2084
1962,557
1963,527
1964,556
1965,2110
1966,515
1967,482
1968,477
1969,490
1970,467
1971,537
1972,2145
1973,565
1974,3739
1975,547
1976,2094
1977,545
1978,2037
1979,530
1980,568
1981,515
1982,531
1983,577
1984,2094
1985,533
1986,539
1987,499
1988,548
1989,593
1990,3736
1991,525
1992,528
1993,766
1994,2018
1995,2178
1996,2086
1997,578
1998,5235
1999,547
2000,546
2001,530
2002,533
2003,532
2004,560
2005,557
2006,2154
2007,3691
2008,569
2009,535
2010,496
2011,2130
2012,530
2013,549
2014,539
2015,534
2016,529
2017,517
2018,552
2019,538
2020,2080
2021,615
2022,2111
2023,2120
2024,542
2025,560
2026,2134
2027,530
2028,551
2029,583
2030,2105
2031,2082
2032,574
2033,508
2034,2117
2035,2175
2036,576
2037,555
2038,547
2039,586
2040,550
2041,858
2042,3492
2043,603
2044,816
2045,6736
2046,531
2047,566
2048,573
2049,568
2050,556
2051,2118
2052,2177
2053,3682
2054,604
2055,562
2056,584
2057,533
2058,572
2059,634
2060,614
2061,5320
2062,2149
2063,598
2064,586
2065,600
2066,549
2067,555
2068,586
2069,577
2070,2202
2071,599
2072,2238
2073,2193
2074,611
2075,2197
2076,3723
2077,2177
2078,644
2079,2179
2080,2168
2081,571
2082,632
2083,2233
2084,2252
2085,3721
2086,600
2087,2170
2088,576
2089,2184
2090,632
2091,2170
2092,675
2093,2241
2094,3732
2095,552
2096,580
2097,603
2098,624
2099,2175
2100,636
2101,3759
2102,569
2103,615
2104,582
2105,2161
2106,2244
2107,2199
2108,3774
2109,594
2110,627
2111,589
2112,572
2113,2195
2114,628
2115,617
2116,2218
2117,542
2118,656
2119,2212
2120,2163
2121,611
2122,631
2123,3732
2124,2202
2125,2192
2126,630
2127,630
2128,2155
2129,552
2130,578
2131,553
2132,2162
2133,628
2134,2172
2135,2203
2136,2200
2137,593
2138,546
2139,506
2140,579
2141,506
2142,580
2143,552
2144,578
2145,587
2146,594
2147,556
2148,626
2149,566
2150,2171
2151,2224
2152,607
2153,2167
2154,578
2155,578
2156,604
2157,578
2158,2215
2159,3766
2160,639
2161,572
2162,628
2163,592
2164,3741
2165,552
2166,554
2167,591
2168,602
2169,590
2170,640
2171,3733
2172,2168
2173,593
2174,567
2175,582
2176,570
2177,569
2178,2134
2179,555
2180,598
2181,2236
2182,630
2183,630
2184,587
2185,659
2186,3733
2187,624
2188,2175
2189,557
2190,617
2191,683
2192,588
2193,624
2194,2187
2195,640
2196,3767
2197,636
2198,723
2199,5411
2200,593
2201,597
2202,616
2203,558
2204,649
2205,2211
2206,2201
2207,644
2208,2201
2209,2261
2210,2216
2211,3736
2212,585
2213,574
2214,595
2215,645
2216,623
2217,585
2218,2160
2219,573
2220,574
2221,614
2222,596
2223,619
2224,2202
2225,2176
2226,666
2227,2225
2228,2254
2229,2143
2230,592
2231,588
2232,644
2233,646
2234,588
2235,597
2236,650
2237,2203
2238,2225
2239,653
2240,660
2241,3776
2242,621
2243,604
2244,607
2245,626
2246,637
2247,2205
2248,619
2249,668
2250,2221
2251,2232
2252,3808
2253,2255
2254,2207
2255,657
2256,2197
2257,665
2258,2223
2259,619
2260,671
2261,2291
2262,5398
2263,633
2264,640
2265,2265
2266,3855
2267,2245
2268,3766
2269,604
2270,585
2271,601
2272,583
2273,601
2274,639
2275,639
2276,663
2277,2241
2278,2189
2279,602
2280,630
2281,642
2282,615
2283,2203
2284,651
2285,2159
2286,2231
2287,2217
2288,671
2289,2169
2290,628
2291,651
2292,661
2293,2218
2294,568
2295,632
2296,2194
2297,631
2298,2186
2299,600
2300,553
2301,594
2302,610
2303,575
2304,594
2305,560
2306,587
2307,600
2308,651
2309,646
2310,2275
2311,2225
2312,2186
2313,2194
2314,628
2315,652
2316,669
2317,3759
2318,623
2319,722
2320,2204
2321,2224
2322,700
2323,2216
2324,701
2325,3727
2326,626
2327,628
2328,616
2329,620
2330,2220
2331,3812
2332,695
2333,577
2334,643
2335,627
2336,623
2337,664
2338,2197
2339,614
2340,643
2341,2152
2342,622
2343,631
2344,2197
2345,655
2346,2240
2347,644
2348,2178
2349,2172
2350,645
2351,628
2352,613
2353,3777
2354,693
2355,669
2356,3815
2357,706
2358,3868
2359,650
2360,2264
2361,667
2362,2245
2363,2223
2364,2233
2365,605
2366,584
2367,610
2368,581
2369,574
2370,569
2371,587
2372,574
2373,619
2374,620
2375,639
2376,656
2377,621
2378,672
2379,617
2380,712
2381,3887
2382,2264
2383,2195
2384,658
2385,607
2386,641
2387,2254
2388,658
2389,2201
2390,632
2391,2215
2392,3799
2393,652
2394,638
2395,676
2396,3803
2397,636
2398,646
2399,702
2400,2242
2401,2287
2402,2200
2403,680
2404,622
2405,731
2406,3854
2407,2211
2408,2263
2409,2223
2410,647
2411,2225
2412,676
2413,645
2414,694
2415,686
2416,5445
2417,655
2418,2245
2419,703
2420,3822
2421,654
2422,637
2423,683
2424,2226
2425,2254
2426,675
2427,602
2428,649
2429,656
2430,3815
2431,594
2432,665
2433,2237
2434,2168
2435,620
2436,603
2437,565
2438,606
2439,659
2440,626
2441,2240
2442,610
2443,641
2444,629
2445,646
2446,592
2447,618
2448,642
2449,646
2450,700
2451,691
2452,3839
2453,3852
2454,680
2455,2235
2456,2229
2457,671
2458,675
2459,725
2460,5386
2461,628
2462,654
2463,636
2464,630
2465,622
2466,2201
2467,644
2468,630
2469,649
2470,670
2471,2275
2472,3655
2473,763
2474,745
2475,670
2476,2294
2477,2267
2478,2295
2479,2221
2480,652
2481,673
2482,632
2483,678
2484,2318
2485,3892
2486,3882
2487,2279
2488,721
2489,696
2490,2248
2491,729
2492,5447
2493,660
2494,659
2495,2315
2496,633
2497,626
2498,634
2499,708
2500,675
2501,740
2502,3841
2503,2226
2504,866
2505,2080
2506,730
2507,2333
2508,2286
2509,3862
2510,709
2511,755
2512,2300
2513,2299
2514,2299
2515,3907
2516,743
2517,2302
2518,674
2519,2285
2520,3904
2521,819
2522,3876
2523,723
2524,2263
2525,730
2526,2247
2527,2270
2528,625
2529,636
2530,668
2531,626
2532,679
2533,670
2534,645
2535,638
2536,629
2537,710
2538,662
2539,710
2540,3863
2541,2241
2542,648
2543,707
2544,2253
2545,2259
2546,658
2547,630
2548,659
2549,605
2550,652
2551,638
2552,730
2553,2270
2554,2252
2555,661
2556,671
2557,620
2558,681
2559,732
2560,2291
2561,2258
2562,728
2563,2297
2564,2235
2565,697
2566,2212
2567,588
2568,651
2569,691
2570,686
2571,658
2572,677
2573,715
2574,657
2575,3801
2576,673
2577,692
2578,680
2579,656
2580,682
2581,2231
2582,2305
2583,673
2584,659
2585,2270
2586,746
2587,733
2588,3823
2589,2265
2590,687
2591,691
2592,891
2593,3649
2594,650
2595,663
2596,628
2597,649
2598,666
2599,662
2600,2298
2601,2300
2602,2241
2603,755
2604,685
2605,2267
2606,673
2607,643
2608,648
2609,638
2610,2273
2611,668
2612,665
2613,2233
2614,720
2615,708
2616,681
2617,742
2618,2251
2619,725
2620,657
2621,695
2622,667
2623,758
2624,2275
2625,756
2626,752
2627,3882
2628,2326
2629,3910
2630,2326
2631,2396
2632,3832
2633,702
2634,2286
2635,775
2636,730
2637,2385
2638,828
2639,3898
2640,2327
2641,2226
2642,704
2643,724
2644,2365
2645,2280
2646,3869
2647,2350
2648,705
2649,747
2650,733
2651,759
2652,2295
2653,2276
2654,662
2655,703
2656,745
2657,2241
2658,704
2659,712
2660,744
2661,2286
2662,2294
2663,2266
2664,679
2665,723
2666,719
2667,672
2668,712
2669,702
2670,2301
2671,735
2672,3841
2673,697
2674,716
2675,860
2676,2083
2677,670
2678,705
2679,663
2680,687
2681,2285
2682,687
2683,663
2684,2251
2685,699
2686,695
2687,3939
2688,2252
2689,760
2690,2338
2691,749
2692,2307
2693,2286
2694,3829
2695,670
2696,724
2697,712
2698,3870
2699,731
2700,673
2701,671
2702,670
2703,686
2704,2250
2705,689
2706,694
2707,703
2708,2228
2709,710
2710,690
2711,690
2712,706
2713,2325
2714,2273
2715,745
2716,2307
2717,729
2718,658
2719,2281
2720,2276
2721,708
2722,791
2723,3864
2724,708
2725,766
2726,749
2727,2342
2728,2383
2729,4621
2730,3199
2731,751
2732,2263
2733,708
2734,686
2735,723
2736,711
2737,700
2738,2272
2739,720
2740,727
2741,760
2742,2278
2743,3939
2744,2312
2745,2316
2746,714
2747,677
2748,707
2749,681
2750,747
2751,682
2752,676
2753,693
2754,687
2755,2276
2756,691
2757,722
2758,2296
2759,719
2760,2252
2761,689
2762,688
2763,707
2764,666
2765,2374
2766,685
2767,751
2768,836
2769,3926
2770,711
2771,2283
2772,743
2773,703
2774,707
2775,734
2776,2324
2777,741
2778,2295
2779,739
2780,756
2781,733
2782,3911
2783,787
2784,2356
2785,2357
2786,785
