count,duration
74,2.6690000000000396
1,7.166000000000011
4,11.143999999999998
6,15.781999999999982
2,12.680000000000291
2,3.5709999999999997
7,7.799999999999727
2,15.041999999999916
1,20.966000000000065
22,2.3799999999999955
1,19.718999999999824
305,3.4799999999999898
17,6.214999999999975
6,14.546999999999997
1,13.187000000000012
26,0.015999999999991132
1,3.794999999999999
39,1.6679999999999495
3,1.5800000000000018
425,1.1340000000000003
252,10.0
2,11.261000000000081
20,1.5689999999999955
1,6.733999999999998
1,10.176999999999996
3,16.43399999999997
1,1.750999999999749
50,3.5700000000000074
2,11.479000000000042
5,14.600000000000009
2,23.647999999999996
2,9.467000000000041
9,1.0679999999999998
4,2.3779999999999997
1,3.5460000000000003
1,3.619999999999976
2,3.034
2,18.11999999999989
1,15.999999999999943
127,3.629000000000019
1,5.572000000000031
3,13.513
32,1.1010000000000062
1046,5.0
2,9.965999999999894
1,18.9849999999999
1,21.4
1,30.197000000000017
1,3.461999999999998
1,22.85600000000011
2,9.33400000000006
3,4.8749999999999964
1,10.677999999999999
2,3.403999999999968
72,6.539999999999964
1,2.2830000000000155
3,28.999999999999943
125,1.4159999999999968
2,14.047000000000011
3,24.35800000000002
1,37.80000000000007
1,4.315999999999999
2,9.626000000000005
1,13.133999999999958
1,1.4489999999999839
1,48.33399999999983
4,23.680000000000064
188,1.4600000000000364
1,21.153999999999968
1,11.291999999999916
2,21.42100000000002
7,26.840000000000032
1,14.314999999999984
1,18.719999999999985
40,6.832999999999998
1,2.8170000000000073
1,3.6169999999999902
3,22.88900000000001
1,12.433
4,16.399999999999864
1,2.2330000000000183
16,4.63000000000001
1,14.062000000000012
1,35.94699999999999
3,22.789000000000044
83,3.5829999999999984
5,8.108
1,11.094000000000008
6,1.1339999999999932
250,0.12000000000011823
2558,0.8400000000000034
1,5.305000000000035
1,12.745999999999867
6,10.301999999999964
22,4.939
4,23.28000000000003
28,0.834
4,8.099999999999966
2,6.680000000000003
10,1.1799999999999997
1,14.848
3,2.480000000000002
3,8.999999999999998
4,9.733000000000061
5,10.344000000000023
1,7.056999999999789
1,1.703000000000003
6,0.36700000000000044
7,4.02000000000001
45,9.840000000000032
2,5.5379999999999825
1,25.199999999999996
1,2.667000000000371
1,17.142000000000024
1,25.64699999999999
64,1.4010000000000034
1,31.533999999999992
2,24.03299999999996
1,17.639999999999993
3,4.5379999999999985
5,1.90099999999984
7,1.4589999999999748
2,6.132
1,8.767000000000024
2,30.238000000000284
98,4.400000000000091
25,2.799999999999999
4212,0.125
19,1.7510000000000012
6,3.434000000000026
1,10.791000000000054
20,7.073999999999984
4,3.3030000000003383
6,10.199999999999996
114,4.75
4,15.616
1,8.558999999999969
16,5.047000000000001
2,27.83999999999999
1,2.1339999999999932
15,2.416999999999973
6,1.960999999999899
63,7.173000000000002
22,4.333999999999946
1,4.468999999999994
6,4.967000000000098
148,3.3359999999999985
1,3.6330000000002656
2,4.053999999999974
2,5.222000000000008
5,5.672999999999995
2,7.2579999999999245
1,8.225000000000001
4,3.6869999999999834
16,1.8330000000000002
7,8.599999999999998
737,0.3999999999998636
13,6.666999999999973
7,8.92599999999993
2,3.8599999999999
1,9.726000000000113
48,10.719999999999999
1,11.887000000000171
1,13.972000000000094
1,19.274999999999977
3,17.718
16,19.48599999999999
5,19.954000000000008
1,22.815000000000055
2,7.533
2,25.440000000000012
2,30.28099999999999
19,6.04
4,27.360000000000127
2,1.9609999999999999
2,11.967000000000013
2,29.290999999999997
11,13.379999999999882
2,19.101999999999975
2,13.472000000000001
9,3.803000000000001
16,8.299999999999983
3,18.150999999999996
2,26.160000000000082
6,1.534
19,8.832999999999998
12,5.333000000000027
1,6.573999999999842
4,21.080000000000013
4,30.280000000000015
209,1.5829999999999984
1,10.044000000000004
12,4.9709999999999965
8,6.032999999999987
26,3.1029999999999998
9,0.45799999999999974
1,1.15099999999984
69,1.5330000000000013
1,41.73400000000004
1,12.56699999999995
1,0.10099999999999976
17,0.7329999999999757
1,5.6229999999999905
4,3.669999999999999
2,22.88
3,24.423999999999996
15,6.584000000000003
56,3.870999999999995
3,15.448
1,18.600999999999885
14,24.56600000000003
2,5.105999999999998
6,2.703000000000001
1,0.5179999999998017
3,18.41899999999987
3,1.5849999999999995
21,2.6200000000000045
12,10.244000000000028
1,15.807999999999964
29,17.319999999999993
1,0.10299999999998022
1,26.625
1,19.666
11,2.5419999999999163
16,0.23400000000037835
698,1.0670000000000073
19,3.60299999999998
37,8.707999999999998
3,17.218000000000018
2,21.665999999999997
72,5.337999999999994
2,19.041999999999916
1,14.78000000000003
1,3.0669999999999966
1,8.30800000000022
3,12.3449999999998
2,18.667
55,11.844999999999999
5,8.775
5,0.5549999999999997
1,20.75500000000011
1,4.58400000000006
346,1.2920000000000016
4,20.487000000000023
196,5.572000000000003
37,12.111999999999995
2,19.31999999999971
1,5.055000000000064
107,7.106999999999999
2,22.38899999999998
1,24.320000000000007
13,7.6080000000000005
1,27.944000000000003
7,23.96
21,5.872000000000071
2,5.584
4,8.639999999999993
1,10.63300000000001
4,1.1730000000000018
4,0.13999999999999968
2,0.2339999999999991
2,10.927000000000007
1,12.999999999999986
18,7.20799999999997
13,12.412000000000006
7,6.039
25,7.320000000000007
6,9.958
8,2.6400000000003274
1,11.632999999999996
1,2.6019999999999994
1,9.933000000000106
2,2.886000000000024
7,18.51800000000003
2,0.5200000000000001
1,21.866999999999734
650,0.8329999999999984
1,1.7469999999999999
13,6.067
2,13.638999999999982
1,5.638999999999669
12,0.25900000000000034
1,0.7159999999999798
4,24.45700000000005
1,0.05299999999999999
1,0.9809999999999945
2,7.464999999999918
39,2.3659999999999997
2,0.1619999999998072
1,7.416
6,19.061000000000007
24,5.60499999999999
2,10.543
2,15.839999999999996
38,6.359999999999985
1,10.765999999999622
3,14.246999999999986
1,18.767999999999972
2,4.079999999999999
36,4.546000000000021
1,2.579999999999999
4,0.6199999999999974
5,20.953999999999994
3,21.454999999999927
14,2.544
1,45.813
1,36.406
1,4.904000000000025
1,20.709000000000003
106,0.266
18,20.879999999999995
6,11.110999999999997
3,17.679999999999993
94,0.2919999999999945
3,12.886999999999944
1,3.3640000000000043
11,16.249000000000024
4,0.8269999999999982
72,3.8000000000000007
7,3.7710000000001855
9,1.6870000000000118
45,5.204999999999927
5,13.560000000000173
1,15.950000000000045
4,45.5
2,7.267000000000003
2,5.463000000000193
1,3.211999999999999
1,11.209000000000003
4,27.65300000000002
2,8.300000000000182
5,20.920000000000016
662,0.36000000000012733
1,27.479999999999905
1,0.03500000000002501
5,9.426000000000002
1,2.11099999999999
2,14.806000000000012
50,4.236999999999966
5,3.140000000000015
2,10.45999999999998
1,0.1830000000002201
2,5.919999999999618
1,16.1160000000001
2,12.469999999999999
3,23.119999999999948
4,13.312999999999874
195,24.39099999999999
19,2.532999999999987
1,10.54300000000012
2,25.60900000000001
1,22.04
3,8.40800000000013
15,8.359999999999957
1,12.127999999999702
2,12.54000000000002
288,0.4399999999998272
1,5.106
1,20.933
67,0.11599999999998545
2,1.5660000000000007
5,3.0329999999999586
3,19.600000000000136
235,0.7509999999999977
65,5.239999999999981
2,5.6049999999999995
1,25.443
2,19.320000000000164
2,24.640000000000015
1,1.4399999999999997
1,4.166999999999999
1,2.1359999999999997
4,11.554000000000002
381,1.8019999999999925
1,3.633000000000001
1,9.37700000000001
2,24.958
5,19.351999999999975
6,7.040000000000003
4,2.841000000000008
1,13.958999999999946
96,8.442000000000007
1,36.44999999999999
5,5.339000000000027
25,4.760000000000048
17,2.0329999999999586
1,24.04000000000042
1,4.416000000000054
16,8.575000000000003
3,9.467999999999847
23,13.346000000000004
1,0.3829999999999991
4,1.9860000000000042
1,23.582999999999856
6,0.6670000000000158
1,5.939000000000001
1,13.91700000000003
1,1.002999999999986
406,4.004000000000019
1,12.553999999999988
4,17.634000000000015
14,0.339999999999975
1,1.2830000000000155
2,14.147000000000162
1,15.982000000000001
36,24.49200000000002
1,6.076999999999998
1,0.7470000000000141
3,20.359999999999957
1,23.122000000000014
11,9.966000000000008
2,25.107999999999947
2,1.3599999999999977
1,31.56499999999994
1,21.16000000000031
4,7.666999999999916
55,2.4000000000000004
3,6.422999999999995
45,8.274999999999977
1,17.485
3,19.386000000000003
2,4.465999999999951
1,20.853999999999814
2,8.699999999999818
1,13.681000000000004
7,9.409999999999968
171,1.9329999999999927
92,3.1689999999999827
1,3.644999999999982
1,3.904000000000451
7,8.909000000000106
2,14.160000000000004
1,15.720000000000013
1,17.999999999999996
1,20.36700000000002
1,2.152
11,30.698000000000093
1,12.946000000000002
2,5.756000000000014
1,13.719999999999985
8,2.565999999999999
1,17.850999999999996
1,23.867000000000004
4,24.15800000000001
1,28.90400000000001
1,36.312
17,1.7679999999999998
7,3.3000000000000007
1,0.20699999999999985
26,3.8789999999999054
7,14.320000000000164
1,13.765999999999963
2,15.082000000000008
3,19.085999999999984
7,20.599999999999994
2,11.879999999999654
1,5.148000000000025
1,11.958000000000084
1,0.6829999999999998
3,16.766999999999825
1,21.52000000000004
1,2.940000000000005
13,3.2659999999999627
8,8.549999999999997
1,19.83999999999999
1,5.422999999999945
10,10.165999999999997
40,1.2520000000000024
38,2.467000000000013
1,17.433000000000007
1,22.054999999999993
3,4.295
2,28.988000000000056
156,1.4680000000000746
1,4.779000000000025
1,1.3789999999999907
15,23.400000000000006
37,3.169999999999998
15,2.043999999999869
18,2.8769999999999527
1,7.974000000000001
21,17.25
4,14.567000000000007
7,1.5439999999999987
1,0.8199999999999985
1,23.522999999999982
12,3.6399999999999997
2,2.7169999999999845
1,30.487999999999996
1,0.32399999999995543
38,15.439999999999998
3,4.471000000000002
2,7.239999999999999
1,24.20000000000001
7,11.600000000000136
2,13.614
11,4.670999999999822
2,7.716999999999999
2,9.160000000000002
21,30.406000000000063
2,3.6400000000000077
1,0.5270000000000152
4,0.36699999999999977
3,1.4850000000001273
156,0.9670000000000414
2,0.5160000000000196
2,8.524999999999977
1,11.125000000000057
1,5.656000000000063
1,6.3700000000000045
1,9.292000000000144
14,10.385999999999996
3,5.638000000000005
1,25.608000000000175
7,5.532999999999902
1,25.23400000000001
7,3.3400000000000034
7,10.260000000000005
6,10.28
1,2.8160000000000025
30,4.92
40,6.3599999999999
9,8.575999999999993
1,9.132999999999996
9,15.36
4,18.932999999999993
9,19.52000000000001
5,1.8759999999999994
3,22.39699999999999
4,24.62400000000025
195,3.5599999999999454
102,2.084000000000003
13,5.604999999999961
8,8.915999999999997
4,0.18000000000000016
1,26.56800000000004
1,4.666000000000167
3,21.60499999999999
2,8.049000000000092
2,27.679999999999993
1,12.27900000000011
1,10.291999999999998
2,4.533999999999999
5,17.017000000000003
2,0.7199999999999918
3,24.434
1,14.291999999999973
125,24.456999999999994
1,17.418
7,24.13299999999981
7,30.154999999999745
9,6.0660000000000025
27,18.951999999999998
19,9.176000000000016
5,17.809000000000026
8,3.57100000000014
11,9.879999999999882
1,25.12000000000012
2,4.372000000000014
1,5.5219999999999345
1,2.9739999999999327
5,2.70900000000006
1,22.732999999999947
62,3.415999999999997
1,21.938999999999965
5,5.705
2,1.0349999999999993
141,8.759999999999991
3,6.416
2,24.165999999999713
6,10.792000000000002
13,2.6599999999999966
1,25.359000000000037
30,1.1269999999999527
8,19.799999999999997
2,10.718999999999998
4,8.883999999999958
4,0.5420000000000087
6,1.516999999999996
7,17.6400000000001
288,1.1199999999999974
11,27.680000000000007
2,6.565999999999974
2,20.799999999999997
4,5.083999999999946
49,0.710000000000008
17,4.436999999999983
104,0.4
1,3.2670000000000243
4,15.265
282,2.877999999999986
10,5.5600000000000005
3,3.57
1,1.5669999999999984
1,2.521000000000072
9,8.049999999999983
2,20.311999999999983
26,14.599999999999909
1,18.978000000000065
8,3.180000000000007
1,4.879999999999939
1,17.37500000000003
1,21.43799999999996
113,6.960000000000008
9,0.8680000000000001
2,1.2520000000000002
33,4.199999999999818
2,6.797999999999973
1,2.6880000000000166
12,9.426000000000045
1,1.9199999999999995
2,4.2949999999999875
1643,1.759999999999991
1,5.551000000000016
1,9.801999999999907
1,12.637000000000171
1,14.967000000000098
1,30.404999999999994
5,1.2330000000001746
5,10.043000000000003
49,14.548000000000002
12,3.5460000000000207
4,6.082999999999856
1,10.066999999999993
2,0.5400000000000027
2,8.765999999999963
4,10.559999999999988
1,10.610000000000003
2,20.896000000000015
9,0.2090000000002874
5,11.635999999999996
2,4.120000000000346
1,5.066000000000001
20,1.5329999999999018
27,7.923999999999978
1,12.513000000000375
1,15.200000000000273
1,23.640000000000327
2,23.48199999999997
1,28.759999999999934
1,1.6020000000000012
1,5.949999999999989
28,3.235999999999997
2,25.417
1,1.091000000000001
1,7.214999999999996
1,19.769000000000005
2,22.560000000000173
2,9.66
1,19.936999999999898
23,6.799000000000007
4,6.54
10,1.401
6,9.6099999999999
6,3.433000000000021
1,2.149000000000001
2,11.11200000000008
4,7.907999999999998
6,14.25
1,12.095999999999947
1,22.622999999999998
6,7.1070000000000135
1,23.948
21,24.399999999999864
30,7.28000000000003
1,0.2500000000000001
2,15.966999999999999
8,5.79200000000003
3,21.52199999999999
65,7.307000000000016
4,7.425000000000011
1,23.916999999999916
1,3.612000000000002
8,8.924999999999955
1,22.06699999999998
1,18.51899999999995
4,3.561999999999898
1,16.23399999999998
1,11.928999999999988
4,13.313999999999993
1,9.759999999999764
1,15.899999999999999
4,9.16000000000001
148,2.4360000000000355
73,2.5330000000000155
1,19.06600000000003
1,13.933000000000106
1,5.222000000000207
8,3.0410000000000537
4,1.6520000000000437
2,19.839999999999996
1,3.9879999999999427
102,2.9329999999999927
45,5.272000000000048
6,1.6670000000000003
1,14.415000000000077
2,19.518999999999977
1,4.716999999999999
1,23.333000000000084
3,0.4999999999999991
8,2.2339999999999947
178,8.375
1,0.14800000000000324
2,5.207999999999856
1,15.616000000000042
16,5.046000000000049
3,24.608000000000004
60,24.067000000000007
1,14.54099999999994
4,6.2560000000000855
230,6.673000000000002
118,0.8339999999998327
1,5.533
9,10.777000000000015
1,18.892999999999997
2,2.74
254,29.319999999999993
1,0.6000000000000796
9,14.200000000000003
15,23.72
1,12.707999999999856
1,15.473
3,18.351000000000028
543,2.468999999999994
461,0.45799999999997
300,4.279999999999973
61,5.667000000000002
2,2.0340000000000025
3,9.709000000000287
6,10.044000000000096
668,0.7199999999999704
1,24.083
11,28.839999999999996
3,16.8
10,4.3039999999999985
74,0.21699999999999875
1,5.373000000000019
6,30.321
219,2.3359999999999843
1,4.236999999999999
20,6.715000000000032
9,7.599999999999998
57,8.341000000000008
42,9.675999999999988
1,0.48200000000000287
2,3.1670000000000007
30,2.2350000000001273
1,3.1680000000000064
1,9.76700000000001
2,10.91099999999983
2,11.032999999999987
3,12.160000000000004
2,15.59900000000016
2,15.974000000000018
7,20.95999999999998
1,27.040999999999997
2,9.174999999999727
16,11.244
4,0.36699999999999955
29,10.75
1,0.4130000000000109
17,5.280000000000086
1,1.1009999999999995
2,8.109000000000151
1,3.75400000000036
45,13.280000000000001
1,3.0000000000000004
2,5.300000000000182
2,11.077999999999996
6,15.715999999999894
1,4.422000000000011
4,9.561999999999898
58,29.32
1,15.38300000000001
19,8.399999999999991
504,3.039999999999992
10,0.26000000000000156
11,14.098000000000013
8,0.7920000000000007
335,0.232999999999997
1,4.811999999999998
1,7.756999999999948
108,1.4009999999999536
2,7.3799999999999955
1,19.186999999999898
44,2.042999999999992
99,1.6270000000000024
1,4.204999999999991
4,4.733999999999924
5,6.567
1,13.387999999999998
1,9.883999999999986
1,16.282999999999998
1,5.372000000000007
1,12.471000000000032
1412,0.9200000000000017
1,2.227000000000004
30,3.7379999999999995
8,6.805999999999997
2,12.312999999999995
4,4.80399999999986
1,26.902000000000044
5,8.14200000000001
3,20.4
1,12.150000000000034
483,2.73599999999999
17,10.04
2,1.1509999999999998
1,10.234000000000002
44,6.400000000000034
3,18.36700000000002
1,19.64399999999999
1,1.3140000000000214
1,1.4989999999999952
1,2.435999999999998
5,1.166000000000004
2,4.434000000000001
4,7.032999999999902
1,3.2940000000000964
2,9.508999999999993
1,1.291
6,10.676999999999964
2,8.559000000000026
8,4.338
5,8.742999999999995
2,9.065999999999974
21,3.137000000000171
3,12.878999999999998
6,13.445999999999998
1,14.582000000000022
1,18.066999999999894
1,23.522999999999968
9,30.321999999999996
1,0.5169999999999999
2,8.167000000000144
1,5.655000000000001
28,2.08299999999997
10,3.583000000000027
14,16.917
4,9.66599999999994
101,1.9159999999999968
1,4.237999999999992
3,14.08099999999996
15,3.2329999999999472
4,0.4440000000000168
91,10.759999999999991
2,10.084
1,1.9310000000000116
40,8.080000000000013
2,14.28
8,8.550999999999988
14,3.27
3,20.688000000000102
1,1.2000000000000006
2,14.807000000000002
1,14.680999999999813
2,0.59699999999998
2,25.48
1,8.541000000000054
1,0.3440000000000225
1,26.52
1,20.366
19,2.961
8,27.039999999999964
2,12.29200000000003
13,2.1400000000000006
1,20.433000000000007
3,3.320000000000002
1,0.07899999999995089
3,5.359999999999996
6,16.182000000000016
6,7.339999999999996
1,17.476000000000006
1,14.66000000000001
2,15.360000000000001
2,0.41600000000000004
2,19.227
1,22.279999999999994
2,3.6290000000000004
1,1.4660000000000002
207,1.033999999999999
1,16.520000000000095
1,24.96
1,26.062
1,22.455000000000013
3,3.5529999999999973
1,4.9550000000000125
42,6.640000000000043
3,13.366000000000014
1,16.28200000000004
4,20.52
1,2.606999999999971
3,10.919999999999845
1,20.986999999999966
1,21.13299999999981
5,21.72199999999998
1,9.73299999999999
19,13.400000000000091
3,8.975
2,21.987999999999943
12,2.1330000000000027
8,13.25
2,9.967000000000013
162,5.2549999999999955
3,18.084999999999923
1,22.333000000000006
26,7.473999999999933
3,16.11700000000002
1,24.88000000000001
1,18.437000000000012
1,26.652
1,28.195000000000007
62,0.76
11,1.0669999999998936
1,1.3020000000000005
7,1.101000000000056
294,1.0829999999999984
2,5.090000000000032
1,15.248000000000005
43,10.177000000000021
1,17.1339999999999
1,0.5679999999999907
2,13.265999999999991
139,24.357
3,6.306999999999999
6,0.4339999999999833
11,2.4019999999999975
1,16.041999999999998
1,3.8780000000001564
2,6.6800000000000015
7,8.240000000000236
12181,0.4399999999999977
9,1.035
2,23.13300000000001
7,12.119999999999997
8,6.439000000000007
1,16.41599999999997
1,3.847999999999999
6,6.959999999999999
2,0.2669999999999817
3,15.520000000000003
2,0.6840000000000828
6,18.152000000000044
24,11.200000000000003
2,5.291999999999998
3,15.583000000000027
4,2.8200000000000003
17,5.440000000000001
18,4.279999999999999
1,29.733999999999924
148,4.080000000000041
1,45.4369999999999
17,15.481999999999971
13,8.16700000000003
6,0.5429999999999997
291,4.039999999999992
6,7.549999999999997
5,5.573000000000036
11,10.082999999999998
1,11.470000000000255
2,8.074
6,8.10799999999999
41,0.9339999999999993
15,0.30099999999999993
4,4.779999999999973
14,0.2599999999999998
3,9.53300000000013
4,10.100000000000009
23,3.79200000000003
1,4.971000000000002
1,0.6200000000001182
1,11.311999999999998
2,21.554000000000002
3,7.607999999999976
19,10.176999999999964
37,11.960000000000008
2,29.486999999999966
1,0.9330000000000003
6,0.9840000000000018
5,8.092000000000041
1,4.133000000000001
2,18.93500000000006
2,4.17999999999995
2,0.9200000000000008
1,8.311999999999898
1,0.41699999999999937
2,1.7510000000000003
9,28.83999999999999
40,0.04
4,12.533000000000015
9,9.439999999999827
104,6.960000000000036
2,7.224000000000046
2282,0.5009999999999764
11,2.2339999999999236
18,4.632999999999981
6,7.173
1,3.1200000000000006
3,22.365999999999985
1,1.416000000000004
1,27.375
4,28.92000000000001
3,0.9720000000000084
6,1.9330000000000496
3,2.6339999999999577
16,6.4
26,8.241999999999962
1,9.565999999999995
1,23.773999999999887
3,14.917000000000002
33,12.5
27,1.56
2,23.720000000000013
22,30.19699999999989
1,25.02500000000009
23,6.300000000000011
3,0.14000000000000012
1,22.20900000000006
2,8.608999999999998
1,90.75
1,2.0520000000000014
11,7.775000000000034
77,24.090999999999894
4,18.480000000000004
1,1.1250000000000002
1,8.533
8,1.235000000000003
4,19.200000000000017
7,6.506999999999977
13,3.086000000000002
1,19.416999999999916
2,8.108999999999998
2,5.904999999999999
1,3.2939999999999996
1,17.666000000000054
4,7.4799999999999995
8,12.02800000000002
3,10.910999999999987
10,28.24000000000001
12,2.3199999999999985
2,1.2019999999997708
1,7.266000000000002
3,1.9309999999999974
1,12.340000000000003
5,2.627999999999993
2,22.522999999999968
6,5.773000000000003
13,0.9839999999999947
3,3.0079999999999814
5,5.63
8,3.3600000000000003
7,17.759999999999998
23,1.0180000000000007
71,6.079999999999927
79,7.716000000000008
1,20.688000000000045
6,8.160000000000004
2,22.559999999999995
38,6.320000000000007
18,2.33400000000006
3,7.6320000000000014
35,0.034000000000000696
1,3.535999999999973
12,22.322000000000003
340,3.1030000000000086
36,1.0350000000000037
1,3.979999999999791
3356,0.6009999999999991
1,1.9839999999999804
1,5.106000000000051
14,19.159999999999968
1,23.06499999999999
2,2.4839999999999947
2,2.4330000000000034
5,11.277999999999963
1,16.95000000000016
1,6.4900000000000375
1,12.966000000000008
1,6.132000000000001
1,5.9399999999999835
3,0.6179999999999382
2,4.459999999999994
25,11.377999999999986
2,12.446
1,10.167
1,15.279999999999745
4,10.843999999999998
1,8.876
57,6.906999999999982
1,1.9620000000000033
3,17.16000000000001
1,4.803999999999988
23,0.7660000000000053
2,7.416999999999916
1,11.280000000000015
9,5.12
31,6.207999999999998
7,27.839999999999918
1,3.4369999999999905
1,19.652999999999963
4,6.919999999999998
3,6.239
2,16.416999999999916
2,2.2329999999999988
2,1.2199999999999704
6,17.684000000000026
24,24.300000000000182
1,41.733000000000004
281,3.1699999999999875
3,8.032999999999902
2,4.637
2,4.136999999999716
3,17.617999999999938
1,12.719999999999992
2,25.359999999999985
38,7.50800000000001
20,9.742999999999938
3,12.48
1,11.094000000000023
5,3.1700000000000004
2,3.1000000000000005
6,3.379000000000133
5,6.106000000000108
13,0.4579999999999993
1,6.573000000000002
30,12.179000000000087
19,12.304000000000002
2,23.18900000000002
37,30.654999999999973
9,4.300000000000004
39,5.417000000000002
6,23.62299999999999
1,24.416999999999973
18,30.03
41,2.6329999999999814
6,2.7600000000000007
166,24.158000000000015
2,0.8170000000000002
1,6.256000000000004
3,19.840000000000146
6,12.76000000000002
1,8.174000000000001
1,7.6399999999999295
1,1.7330000000000183
15,9.040000000000077
4,15.640999999999991
1,2.9839999999999804
9,7.440999999999917
3,14.97399999999999
5,9.900000000000091
1,2.5340000000000003
10,0.4330000000000003
1,2.319000000000001
1,5.73599999999999
46,1.3010000000001583
1,23.865999999999985
1,1.6600000000000037
4,3.6279999999999966
1,5.3330000000000055
1,7.266
4,1.9200000000000004
3,9.0089999999999
33,3.270000000000003
4,2.545
1,3.3529999999999944
2,7.5340000000001055
7,0.43300000000000005
2,14.799999999999727
1,9.674999999999997
82,1.5440000000000111
1,0.8600000000000001
1,5.631000000000014
66,24.257999999999996
48,8.841999999999999
1,12.633000000000003
1,3.133
106,0.9589999999999961
2,4.5800000000000125
1,22.534000000000006
2,0.40099999999999997
86,1.1350000000000193
5,3.466000000000001
3,6.4239999999999995
2,12.012000000000015
9,19.840000000000032
143,7.360000000000014
1,4.716000000000008
4,12.132999999999996
2,4.965999999999994
7,7.340999999999951
5,21.921999999999997
8,1.8339999999999463
1,6.638999999999896
31,6.907000000000039
744,0.6259999999999764
3,9.876
23,2.265999999999991
2,0.46800000000000175
20,0.2839999999999989
5,3.211
164,1.4329999999999927
1,11.145000000000003
2,2.736000000000331
1,32.73299999999995
1,5.232999999999999
425,3.079999999999984
29,8.23999999999998
3,16.224999999999966
2,26.760000000000005
3,23.159999999999854
7,1.4169999999999998
4,3.771
56,4.160000000000004
3,9.309000000000083
1,22.064000000000078
6,21.62200000000007
1,23.399999999999864
1,36.300000000000004
21,1.9580000000000837
2,21.067
2,21.321000000000012
2,6.213999999999984
1,1.301000000000009
5,6.58299999999997
1,11.583000000000084
10,2.4699999999998
13,6.7989999999999995
99,6.131
3,10.476999999999999
1,22.85699999999997
5,5.666999999999998
6,0.5170000000000243
105,0.1199999999999477
6,4.771
1,16.18299999999988
3,19.586
1,3.3099999999999454
7,3.0419999999999163
1,9.426999999999992
140,9.240000000000009
2,16.717
7,7.306999999999999
2,24.46699999999999
9,9.276000000000003
6,2.867000000000189
1,5.633999999999901
1,10.434000000000026
12,4.071
2,22.32299999999998
2,30.281000000000002
1,10.066000000000258
37,6.306000000000012
152,2.839999999999918
21,2.502
5,4.291999999999998
128,0.7089999999999748
1,1.9350000000000003
8,3.4209999999999994
1,3.185999999999922
5,4.536999999999999
73,5.5470000000000255
189,1.4009999999999962
5,4.4370000000001255
8,5.1049999999999045
1,12.645
3,15.084000000000003
9,1.018000000000029
360,2.0360000000000014
2,15.333000000000027
1,19.220000000000255
3,9.209999999999994
2,0.4999999999999999
11,3.1660000000000537
7,24.158000000000357
1,39.43700000000001
2,2.8359999999999914
3,14.415999999999997
4,6.257
2,28.65300000000002
5,10.299999999999955
5,5.404999999999994
11,3.4169999999999163
118,4.875
1,8.657
1,0.8660000000000005
5,12.546000000000006
9,23.789999999999964
14,2.73700000000008
6,4.534000000000006
8,10.042999999999893
1,0.6020000000000003
37,1.533999999999999
4,1.4659999999998945
11,12.512999999999977
1,12.92899999999986
13,7.640999999999998
1,7.882999999999811
10,13.332999999999998
6,1.4190000000000396
14,4.9339999999999975
4,12.099999999999909
2,0.5829999999999997
1,15.890999999999998
1,5.555999999999997
1,10.219999999999999
1,5.066999999999998
1,4.440999999999974
4,8.60799999999999
5,1.7520000000000002
245,2.3019999999999925
29,12.04000000000002
1,2.485999999999997
